T   DenGas   DenLiquid 
0.20000000000     0.0000000000000001     3.7157307625634495 
0.20500000000     0.0000000000000005     3.7113893671834206 
0.21000000000     0.0000000000000016     3.7069957664513726 
0.21500000000     0.0000000000000049     3.7025496524165353 
0.22000000000     0.0000000000000145     3.6980507044715769 
0.22500000000     0.0000000000000405     3.6934985895438524 
0.23000000000     0.0000000000001076     3.6888929622539099 
0.23500000000     0.0000000000002731     3.6842334650438651 
0.24000000000     0.0000000000006643     3.6795197282779082 
0.24500000000     0.0000000000015527     3.6747513703169012 
0.25000000000     0.0000000000034956     3.6699279975687875 
0.25500000000     0.0000000000075980     3.6650492045162877 
0.26000000000     0.0000000000159778     3.6601145737231691 
0.26500000000     0.0000000000325707     3.6551236758202004 
0.27000000000     0.0000000000644776     3.6500760694717460 
0.27500000000     0.0000000001241625     3.6449713013238130 
0.28000000000     0.0000000002329384     3.6398089059342471 
0.28500000000     0.0000000004263681     3.6345884056856557 
0.29000000000     0.0000000007624297     3.6293093106815446 
0.29500000000     0.0000000013335983     3.6239711186260535 
0.30000000000     0.0000000022843471     3.6185733146876058 
0.30500000000     0.0000000038360025     3.6131153713467064 
0.31000000000     0.0000000063213852     3.6075967482280564 
0.31500000000     0.0000000102322364     3.6020168919170943 
0.32000000000     0.0000000162830557     3.5963752357610184 
0.32500000000     0.0000000254956560     3.5906711996542979 
0.33000000000     0.0000000393094534     3.5849041898086309 
0.33500000000     0.0000000597232335     3.5790735985072852 
0.34000000000     0.0000000894748552     3.5731788038437049 
0.34500000000     0.0000001322660246     3.5672191694442552 
0.35000000000     0.0000001930398843     3.5611940441749521 
0.35500000000     0.0000002783196667     3.5551027618319995 
0.36000000000     0.0000003966170401     3.5489446408159537 
0.36500000000     0.0000005589189909     3.5427189837893183 
0.37000000000     0.0000007792621141     3.5364250773173769 
0.37500000000     0.0000010754030047     3.5300621914920645 
0.38000000000     0.0000014695930369     3.5236295795386781 
0.38500000000     0.0000019894651774     3.5171264774052426 
0.39000000000     0.0000026690395987     3.5105521033343448 
0.39500000000     0.0000035498537467     3.5039056574172536 
0.40000000000     0.0000046822211870     3.4971863211301635 
0.40500000000     0.0000061266220191     3.4903932568523883 
0.41000000000     0.0000079552259516     3.4835256073663481 
0.41500000000     0.0000102535472881     3.4765824953391840 
0.42000000000     0.0000131222291433     3.4695630227858389 
0.42500000000     0.0000166789522205     3.4624662705134273 
0.43000000000     0.0000210604614941     3.4552912975467001 
0.43500000000     0.0000264247021906     3.4480371405344039 
0.44000000000     0.0000329530546139     3.4407028131362809 
0.44500000000     0.0000408526556440     3.4332873053904334 
0.45000000000     0.0000503587932114     3.4257895830607294 
0.45500000000     0.0000617373587452     3.4182085869638574 
0.46000000000     0.0000752873415431     3.4105432322755824 
0.46500000000     0.0000913433482533     3.4027924078156726 
0.47000000000     0.0001102781301975     3.3949549753108808 
0.47500000000     0.0001325051011272     3.3870297686352608 
0.48000000000     0.0001584808281861     3.3790155930270065 
0.48500000000     0.0001887074793524     3.3709112242808539 
0.49000000000     0.0002237352114393     3.3627154079149926 
0.49500000000     0.0002641644838285     3.3544268583112680 
0.50000000000     0.0003106482844654     3.3460442578273168 
0.50500000000     0.0003638942562382     3.3375662558791293 
0.51000000000     0.0004246667136449     3.3289914679923478 
0.51500000000     0.0004937885416059     3.3203184748204535 
0.52000000000     0.0005721429703424     3.3115458211278010 
0.52500000000     0.0006606752223912     3.3026720147352640 
0.53000000000     0.0007603940300125     3.2936955254260627 
0.53500000000     0.0008723730234380     3.2846147838091264 
0.54000000000     0.0009977519925571     3.2754281801371210 
0.54500000000     0.0011377380267307     3.2661340630760440 
0.55000000000     0.0012936065394108     3.2567307384230482 
0.55500000000     0.0014667021861170     3.2472164677688862 
0.56000000000     0.0016584396860557     3.2375894671011114 
0.56500000000     0.0018703045592479     3.2278479053438773 
0.57000000000     0.0021038537924526     3.2179899028298724 
0.57500000000     0.0023607164484254     3.2080135296996048 
0.58000000000     0.0026425942341448     3.1979168042229027 
0.58500000000     0.0029512620445650     3.1876976910371253 
0.59000000000     0.0032885684992358     3.1773540992961768 
0.59500000000     0.0036564364897705     3.1668838807239768 
0.60000000000     0.0040568637566588     3.1562848275655799 
0.60500000000     0.0044919235143363     3.1455546704286164 
0.61000000000     0.0049637651437463     3.1346910760071700 
0.61500000000     0.0054746149718941     3.1236916446796070 
0.62000000000     0.0060267771581127     3.1125539079711846 
0.62500000000     0.0066226347069616     3.1012753258715584 
0.63000000000     0.0072646506278881     3.0898532839964763 
0.63500000000     0.0079553692620138     3.0782850905820847 
0.64000000000     0.0086974177967042     3.0665679732992643 
0.64500000000     0.0094935079889438     3.0546990758743622 
0.65000000000     0.0103464381190122     3.0426754545014578 
0.65500000000     0.0112590951965579     3.0304940740299959 
0.66000000000     0.0122344574419210     3.0181518039101349 
0.66500000000     0.0132755970664891     3.0056454138765223 
0.67000000000     0.0143856833770194     2.9929715693493883 
0.67500000000     0.0155679862302377     2.9801268265298178 
0.68000000000     0.0168258798656826     2.9671076271637902 
0.68500000000     0.0181628471467161     2.9539102929470444 
0.69000000000     0.0195824842419281     2.9405310195399865 
0.69500000000     0.0210885057818443     2.9269658701586736 
0.70000000000     0.0226847505289727     2.9132107687043387 
0.70500000000     0.0243751876028354     2.8992614923898876 
0.71000000000     0.0261639233057976     2.8851136638172656 
0.71500000000     0.0280552086003013     2.8707627424544815 
0.72000000000     0.0300534472936189     2.8562040154552535 
0.72500000000     0.0321632049925632     2.8414325877576960 
0.73000000000     0.0343892188978462     2.8264433713909671 
0.73500000000     0.0367364085161000     2.8112310739103137 
0.74000000000     0.0392098873771385     2.7957901858712186 
0.74500000000     0.0418149758550196     2.7801149672422505 
0.75000000000     0.0445572152041210     2.7641994326434749 
0.75500000000     0.0474423829360232     2.7480373352826151 
0.76000000000     0.0504765096798409     2.7316221494442572 
0.76500000000     0.0536658976881532     2.7149470513678593 
0.77000000000     0.0570171411733235     2.6980048983276408 
