T   DenGas   DenLiquid 
0.20000000000     0.0000000000000004     3.8250747469599857 
0.20500000000     0.0000000000000013     3.8209290260654978 
0.21000000000     0.0000000000000042     3.8167335093127246 
0.21500000000     0.0000000000000126     3.8124878467259693 
0.22000000000     0.0000000000000353     3.8081916751612717 
0.22500000000     0.0000000000000942     3.8038446184433541 
0.23000000000     0.0000000000002403     3.7994462874715902 
0.23500000000     0.0000000000005869     3.7949962802973416 
0.24000000000     0.0000000000013763     3.7904941821746987 
0.24500000000     0.0000000000031066     3.7859395655863852 
0.25000000000     0.0000000000067667     3.7813319902463478 
0.25500000000     0.0000000000142527     3.7766710030803443 
0.26000000000     0.0000000000290894     3.7719561381856681 
0.26500000000     0.0000000000576355     3.7671869167709708 
0.27000000000     0.0000000001110473     3.7623628470770134 
0.27500000000     0.0000000002083901     3.7574834242790400 
0.28000000000     0.0000000003814484     3.7525481303713621 
0.28500000000     0.0000000006819880     3.7475564340346219 
0.29000000000     0.0000000011924787     3.7425077904861301 
0.29500000000     0.0000000020415966     3.7374016413135718 
0.30000000000     0.0000000034261943     3.7322374142923049 
0.30500000000     0.0000000056418572     3.7270145231864089 
0.31000000000     0.0000000091246464     3.7217323675335661 
0.31500000000     0.0000000145071661     3.7163903324138117 
0.32000000000     0.0000000226926644     3.7109877882021336 
0.32500000000     0.0000000349514793     3.7055240903048463 
0.33000000000     0.0000000530447474     3.6999985788796330 
0.33500000000     0.0000000793808872     3.6944105785391028 
0.34000000000     0.0000001172109279     3.6887593980376772 
0.34500000000     0.0000001708692508     3.6830443299415947 
0.35000000000     0.0000002460667172     3.6772646502817850 
0.35500000000     0.0000003502434548     3.6714196181893537 
0.36000000000     0.0000004929887309     3.6655084755133949 
0.36500000000     0.0000006865353429     3.6595304464208191 
0.37000000000     0.0000009463357823     3.6534847369778993 
0.37500000000     0.0000012917270648     3.6473705347131906 
0.38000000000     0.0000017466905654     3.6411870081614959 
0.38500000000     0.0000023407124431     3.6349333063885343 
0.39000000000     0.0000031097492996     3.6286085584959422 
0.39500000000     0.0000040973025973     3.6222118731062616 
0.40000000000     0.0000053556040800     3.6157423378275229 
0.40500000000     0.0000069469130262     3.6091990186970517 
0.41000000000     0.0000089449246428     3.6025809596040874 
0.41500000000     0.0000114362873060     3.5958871816908018 
0.42000000000     0.0000145222247289     3.5891166827312753 
0.42500000000     0.0000183202574952     3.5822684364879680 
0.43000000000     0.0000229660168124     3.5753413920451842 
0.43500000000     0.0000286151418217     3.5683344731190001 
0.44000000000     0.0000354452504097     3.5612465773430682 
0.44500000000     0.0000436579722278     3.5540765755296739 
0.45000000000     0.0000534810315647     3.5468233109053493 
0.45500000000     0.0000651703668793     3.5394855983202831 
0.46000000000     0.0000790122731890     3.5320622234307013 
0.46500000000     0.0000953255531466     3.5245519418532858 
0.47000000000     0.0001144636625420     3.5169534782906275 
0.47500000000     0.0001368168361262     3.5092655256265957 
0.48000000000     0.0001628141800754     3.5014867439903945 
0.48500000000     0.0001929257180886     3.4936157597879562 
0.49000000000     0.0002276643790207     3.4856511646991963 
0.49500000000     0.0002675879150767     3.4775915146395087 
0.50000000000     0.0003133007409127     3.4694353286837347 
0.50500000000     0.0003654556854689     3.4611810879506821 
0.51000000000     0.0004247556499780     3.4528272344460937 
0.51500000000     0.0004919551673103     3.4443721698618064 
0.52000000000     0.0005678618596066     3.4358142543286312 
0.52500000000     0.0006533377929789     3.4271518051203058 
0.53000000000     0.0007493007298906     3.4183830953056504 
0.53500000000     0.0008567252816454     3.4095063523458400 
0.54000000000     0.0009766439651748     3.4005197566334804 
0.54500000000     0.0011101481700130     3.3914214399699163 
0.55000000000     0.0012583890429446     3.3822094839769425 
